Country,Place of birth,Gender,Rate,Year,Unit,Value
Sweden,Native-born,Men,Employment rate,2019,Percentage,81.2
Sweden,Native-born,Men,Employment rate,2020,Percentage,79.6
Sweden,Native-born,Men,Employment rate,2021,Percentage,79.8
Sweden,Native-born,Men,Unemployment rate,2000,Percentage,5.1
Sweden,Native-born,Men,Unemployment rate,2001,Percentage,4.4
Sweden,Native-born,Men,Unemployment rate,2002,Percentage,4.5
Sweden,Native-born,Men,Unemployment rate,2003,Percentage,5.2
Sweden,Native-born,Men,Unemployment rate,2004,Percentage,6.2
Sweden,Native-born,Men,Unemployment rate,2005,Percentage,7.0
Sweden,Native-born,Men,Unemployment rate,2006,Percentage,6.0
Sweden,Native-born,Men,Unemployment rate,2007,Percentage,5.1
Sweden,Native-born,Men,Unemployment rate,2008,Percentage,5.1
Sweden,Native-born,Men,Unemployment rate,2009,Percentage,7.5
Sweden,Native-born,Men,Unemployment rate,2010,Percentage,7.6
Sweden,Native-born,Men,Unemployment rate,2011,Percentage,6.3
Sweden,Native-born,Men,Unemployment rate,2012,Percentage,6.7
Sweden,Native-born,Men,Unemployment rate,2013,Percentage,6.6
Sweden,Native-born,Men,Unemployment rate,2014,Percentage,6.6
Sweden,Native-born,Men,Unemployment rate,2015,Percentage,5.7
Sweden,Native-born,Men,Unemployment rate,2016,Percentage,5.3
Sweden,Native-born,Men,Unemployment rate,2017,Percentage,4.8
Sweden,Native-born,Men,Unemployment rate,2018,Percentage,4.0
Sweden,Native-born,Men,Unemployment rate,2019,Percentage,4.5
Sweden,Native-born,Men,Unemployment rate,2020,Percentage,5.5
Sweden,Native-born,Men,Unemployment rate,2021,Percentage,5.8
Sweden,Native-born,Men,Participation rate,2000,Percentage,79.9
Sweden,Native-born,Men,Participation rate,2001,Percentage,81.1
Sweden,Native-born,Men,Participation rate,2002,Percentage,80.8
Sweden,Native-born,Men,Participation rate,2003,Percentage,80.7
Sweden,Native-born,Men,Participation rate,2004,Percentage,80.7
Sweden,Native-born,Men,Participation rate,2005,Percentage,81.9
Sweden,Native-born,Men,Participation rate,2006,Percentage,82.0
Sweden,Native-born,Men,Participation rate,2007,Percentage,82.2
Sweden,Native-born,Men,Participation rate,2008,Percentage,82.1
Sweden,Native-born,Men,Participation rate,2009,Percentage,81.7
Sweden,Native-born,Men,Participation rate,2010,Percentage,82.3
Sweden,Native-born,Men,Participation rate,2011,Percentage,82.7
Sweden,Native-born,Men,Participation rate,2012,Percentage,82.9
Sweden,Native-born,Men,Participation rate,2013,Percentage,83.8
Sweden,Native-born,Men,Participation rate,2014,Percentage,84.1
Sweden,Native-born,Men,Participation rate,2015,Percentage,84.1
Sweden,Native-born,Men,Participation rate,2016,Percentage,84.2
Sweden,Native-born,Men,Participation rate,2017,Percentage,84.5
Sweden,Native-born,Men,Participation rate,2018,Percentage,84.9
Sweden,Native-born,Men,Participation rate,2019,Percentage,85.0
Sweden,Native-born,Men,Participation rate,2020,Percentage,84.6
Sweden,Native-born,Men,Participation rate,2021,Percentage,84.8
Sweden,Native-born,Women,Employment rate,2000,Percentage,73.2
Sweden,Native-born,Women,Employment rate,2001,Percentage,74.8
Sweden,Native-born,Women,Employment rate,2002,Percentage,74.8
Sweden,Native-born,Women,Employment rate,2003,Percentage,74.4
Sweden,Native-born,Women,Employment rate,2004,Percentage,72.9
Sweden,Native-born,Women,Employment rate,2005,Percentage,72.6
Sweden,Native-born,Women,Employment rate,2006,Percentage,73.1
Sweden,Native-born,Women,Employment rate,2007,Percentage,74.3
Sweden,Native-born,Women,Employment rate,2008,Percentage,74.5
Sweden,Native-born,Women,Employment rate,2009,Percentage,72.8
Sweden,Native-born,Women,Employment rate,2010,Percentage,72.8
Sweden,Native-born,Women,Employment rate,2011,Percentage,74.4
Sweden,Native-born,Women,Employment rate,2012,Percentage,75.0
Sweden,Native-born,Women,Employment rate,2013,Percentage,75.9
Sweden,Native-born,Women,Employment rate,2014,Percentage,76.8
Sweden,Native-born,Women,Employment rate,2015,Percentage,77.7
Sweden,Native-born,Women,Employment rate,2016,Percentage,78.8
Sweden,Native-born,Women,Employment rate,2017,Percentage,79.4
Sweden,Native-born,Women,Employment rate,2018,Percentage,80.1
Sweden,Native-born,Women,Employment rate,2019,Percentage,80.3
Sweden,Native-born,Women,Employment rate,2020,Percentage,77.8
Sweden,Native-born,Women,Employment rate,2021,Percentage,78.1
Sweden,Native-born,Women,Unemployment rate,2000,Percentage,4.3
Sweden,Native-born,Women,Unemployment rate,2001,Percentage,3.8
Sweden,Native-born,Women,Unemployment rate,2002,Percentage,4.1
Sweden,Native-born,Women,Unemployment rate,2003,Percentage,4.4
Sweden,Native-born,Women,Unemployment rate,2004,Percentage,5.2
Sweden,Native-born,Women,Unemployment rate,2005,Percentage,6.9
Sweden,Native-born,Women,Unemployment rate,2006,Percentage,6.4
Sweden,Native-born,Women,Unemployment rate,2007,Percentage,5.5
Sweden,Native-born,Women,Unemployment rate,2008,Percentage,5.5
Sweden,Native-born,Women,Unemployment rate,2009,Percentage,6.9
Sweden,Native-born,Women,Unemployment rate,2010,Percentage,7.0
Sweden,Native-born,Women,Unemployment rate,2011,Percentage,6.2
Sweden,Native-born,Women,Unemployment rate,2012,Percentage,6.3
Sweden,Native-born,Women,Unemployment rate,2013,Percentage,6.4
Sweden,Native-born,Women,Unemployment rate,2014,Percentage,5.9
Sweden,Native-born,Women,Unemployment rate,2015,Percentage,5.3
Sweden,Native-born,Women,Unemployment rate,2016,Percentage,4.5
Sweden,Native-born,Women,Unemployment rate,2017,Percentage,4.2
Sweden,Native-born,Women,Unemployment rate,2018,Percentage,3.7
Sweden,Native-born,Women,Unemployment rate,2019,Percentage,4.5
Sweden,Native-born,Women,Unemployment rate,2020,Percentage,5.0
Sweden,Native-born,Women,Unemployment rate,2021,Percentage,5.2
Sweden,Native-born,Women,Participation rate,2000,Percentage,76.6
Sweden,Native-born,Women,Participation rate,2001,Percentage,77.8
Sweden,Native-born,Women,Participation rate,2002,Percentage,78.0
Sweden,Native-born,Women,Participation rate,2003,Percentage,77.7
Sweden,Native-born,Women,Participation rate,2004,Percentage,76.9
Sweden,Native-born,Women,Participation rate,2005,Percentage,77.9
Sweden,Native-born,Women,Participation rate,2006,Percentage,78.0
Sweden,Native-born,Women,Participation rate,2007,Percentage,78.7
Sweden,Native-born,Women,Participation rate,2008,Percentage,78.9
Sweden,Native-born,Women,Participation rate,2009,Percentage,78.2
Sweden,Native-born,Women,Participation rate,2010,Percentage,78.3
Sweden,Native-born,Women,Participation rate,2011,Percentage,79.4
Sweden,Native-born,Women,Participation rate,2012,Percentage,80.1
Sweden,Native-born,Women,Participation rate,2013,Percentage,81.1
Sweden,Native-born,Women,Participation rate,2014,Percentage,81.6
Sweden,Native-born,Women,Participation rate,2015,Percentage,82.1
Sweden,Native-born,Women,Participation rate,2016,Percentage,82.5
Sweden,Native-born,Women,Participation rate,2017,Percentage,82.9
Sweden,Native-born,Women,Participation rate,2018,Percentage,83.2
Sweden,Native-born,Women,Participation rate,2019,Percentage,84.0
Sweden,Native-born,Women,Participation rate,2020,Percentage,82.3
Sweden,Native-born,Women,Participation rate,2021,Percentage,82.4
Sweden,Native-born,Total,Employment rate,2000,Percentage,74.6
Sweden,Native-born,Total,Employment rate,2001,Percentage,76.2
Sweden,Native-born,Total,Employment rate,2002,Percentage,76.0
Sweden,Native-born,Total,Employment rate,2003,Percentage,75.5
Sweden,Native-born,Total,Employment rate,2004,Percentage,74.3
Sweden,Native-born,Total,Employment rate,2005,Percentage,74.4
Sweden,Native-born,Total,Employment rate,2006,Percentage,75.1
Sweden,Native-born,Total,Employment rate,2007,Percentage,76.2
Sweden,Native-born,Total,Employment rate,2008,Percentage,76.3
Sweden,Native-born,Total,Employment rate,2009,Percentage,74.2
Sweden,Native-born,Total,Employment rate,2010,Percentage,74.4
Sweden,Native-born,Total,Employment rate,2011,Percentage,76.0
Sweden,Native-born,Total,Employment rate,2012,Percentage,76.2
Sweden,Native-born,Total,Employment rate,2013,Percentage,77.2
Sweden,Native-born,Total,Employment rate,2014,Percentage,77.7
Sweden,Native-born,Total,Employment rate,2015,Percentage,78.5
Sweden,Native-born,Total,Employment rate,2016,Percentage,79.3
Sweden,Native-born,Total,Employment rate,2017,Percentage,79.9
Sweden,Native-born,Total,Employment rate,2018,Percentage,80.8
Sweden,Native-born,Total,Employment rate,2019,Percentage,80.7
Sweden,Native-born,Total,Employment rate,2020,Percentage,78.8
Sweden,Native-born,Total,Employment rate,2021,Percentage,79.0
Sweden,Native-born,Total,Unemployment rate,2000,Percentage,4.7
Sweden,Native-born,Total,Unemployment rate,2001,Percentage,4.1
Sweden,Native-born,Total,Unemployment rate,2002,Percentage,4.3
Sweden,Native-born,Total,Unemployment rate,2003,Percentage,4.8
Sweden,Native-born,Total,Unemployment rate,2004,Percentage,5.7
Sweden,Native-born,Total,Unemployment rate,2005,Percentage,6.9
Sweden,Native-born,Total,Unemployment rate,2006,Percentage,6.2
Sweden,Native-born,Total,Unemployment rate,2007,Percentage,5.3
Sweden,Native-born,Total,Unemployment rate,2008,Percentage,5.3
Sweden,Native-born,Total,Unemployment rate,2009,Percentage,7.2
Sweden,Native-born,Total,Unemployment rate,2010,Percentage,7.3
Sweden,Native-born,Total,Unemployment rate,2011,Percentage,6.3
Sweden,Native-born,Total,Unemployment rate,2012,Percentage,6.5
Sweden,Native-born,Total,Unemployment rate,2013,Percentage,6.5
Sweden,Native-born,Total,Unemployment rate,2014,Percentage,6.2
Sweden,Native-born,Total,Unemployment rate,2015,Percentage,5.5
Sweden,Native-born,Total,Unemployment rate,2016,Percentage,4.9
Sweden,Native-born,Total,Unemployment rate,2017,Percentage,4.5
Sweden,Native-born,Total,Unemployment rate,2018,Percentage,3.9
Sweden,Native-born,Total,Unemployment rate,2019,Percentage,4.5
Sweden,Native-born,Total,Unemployment rate,2020,Percentage,5.2
Sweden,Native-born,Total,Unemployment rate,2021,Percentage,6.8
Sweden,Native-born,Total,Participation rate,2000,Percentage,78.3
Sweden,Native-born,Total,Participation rate,2001,Percentage,79.4
Sweden,Native-born,Total,Participation rate,2002,Percentage,79.4
Sweden,Native-born,Total,Participation rate,2003,Percentage,79.3
Sweden,Native-born,Total,Participation rate,2004,Percentage,78.9
Sweden,Native-born,Total,Participation rate,2005,Percentage,80.0
Sweden,Native-born,Total,Participation rate,2006,Percentage,80.1
Sweden,Native-born,Total,Participation rate,2007,Percentage,80.5
Sweden,Native-born,Total,Participation rate,2008,Percentage,80.6
Sweden,Native-born,Total,Participation rate,2009,Percentage,80.0
Sweden,Native-born,Total,Participation rate,2010,Percentage,80.3
Sweden,Native-born,Total,Participation rate,2011,Percentage,81.1
Sweden,Native-born,Total,Participation rate,2012,Percentage,81.5
Sweden,Native-born,Total,Participation rate,2013,Percentage,82.5
Sweden,Native-born,Total,Participation rate,2014,Percentage,82.9
Sweden,Native-born,Total,Participation rate,2015,Percentage,83.1
Sweden,Native-born,Total,Participation rate,2016,Percentage,83.4
Sweden,Native-born,Total,Participation rate,2017,Percentage,83.7
Sweden,Native-born,Total,Participation rate,2018,Percentage,84.1
Sweden,Native-born,Total,Participation rate,2019,Percentage,84.5
Sweden,Native-born,Total,Participation rate,2020,Percentage,83.5
Sweden,Native-born,Total,Participation rate,2021,Percentage,83.6
Switzerland,Native-born,Men,Employment rate,2001,Percentage,87.9
Switzerland,Native-born,Men,Employment rate,2002,Percentage,85.8
Switzerland,Native-born,Men,Employment rate,2003,Percentage,86.2
Switzerland,Native-born,Men,Employment rate,2004,Percentage,85.6
Switzerland,Native-born,Men,Employment rate,2005,Percentage,85.1
Switzerland,Native-born,Men,Employment rate,2006,Percentage,85.8
Switzerland,Native-born,Men,Employment rate,2007,Percentage,86.4
Switzerland,Native-born,Men,Employment rate,2008,Percentage,86.1
Switzerland,Native-born,Men,Employment rate,2009,Percentage,84.5
Switzerland,Native-born,Men,Employment rate,2010,Percentage,85.3
Switzerland,Native-born,Men,Employment rate,2011,Percentage,85.7
Switzerland,Native-born,Men,Employment rate,2012,Percentage,85.6
Switzerland,Native-born,Men,Employment rate,2013,Percentage,85.2
Switzerland,Native-born,Men,Employment rate,2014,Percentage,84.8
Switzerland,Native-born,Men,Employment rate,2015,Percentage,84.7
Switzerland,Native-born,Men,Employment rate,2016,Percentage,85.6
Switzerland,Native-born,Men,Employment rate,2017,Percentage,84.7
Switzerland,Native-born,Men,Employment rate,2018,Percentage,84.8
Switzerland,Native-born,Men,Employment rate,2019,Percentage,85.0
Switzerland,Native-born,Men,Employment rate,2020,Percentage,84.0
Switzerland,Native-born,Men,Employment rate,2021,Percentage,83.9
Switzerland,Native-born,Men,Unemployment rate,2001,Percentage,1.2
Switzerland,Native-born,Men,Unemployment rate,2002,Percentage,4.2
Switzerland,Native-born,Men,Unemployment rate,2003,Percentage,2.8
Switzerland,Native-born,Men,Unemployment rate,2004,Percentage,2.9
Switzerland,Native-born,Men,Unemployment rate,2005,Percentage,2.7
Switzerland,Native-born,Men,Unemployment rate,2006,Percentage,2.4
Switzerland,Native-born,Men,Unemployment rate,2007,Percentage,2.0
Switzerland,Native-born,Men,Unemployment rate,2008,Percentage,2.1
Switzerland,Native-born,Men,Unemployment rate,2009,Percentage,3.0
Switzerland,Native-born,Men,Unemployment rate,2010,Percentage,3.2
Switzerland,Native-born,Men,Unemployment rate,2011,Percentage,2.8
Switzerland,Native-born,Men,Unemployment rate,2012,Percentage,3.1
Switzerland,Native-born,Men,Unemployment rate,2013,Percentage,3.2
Switzerland,Native-born,Men,Unemployment rate,2014,Percentage,3.4
Switzerland,Native-born,Men,Unemployment rate,2015,Percentage,3.2
Switzerland,Native-born,Men,Unemployment rate,2016,Percentage,3.2
Switzerland,Native-born,Men,Unemployment rate,2017,Percentage,3.6
Switzerland,Native-born,Men,Unemployment rate,2018,Percentage,3.3
Switzerland,Native-born,Men,Unemployment rate,2019,Percentage,3.1
Switzerland,Native-born,Men,Unemployment rate,2020,Percentage,3.7
Switzerland,Native-born,Men,Unemployment rate,2021,Percentage,3.9
Switzerland,Native-born,Men,Participation rate,2001,Percentage,88.9
Switzerland,Native-born,Men,Participation rate,2002,Percentage,89.6
Switzerland,Native-born,Men,Participation rate,2003,Percentage,88.6
Switzerland,Native-born,Men,Participation rate,2004,Percentage,88.1
Switzerland,Native-born,Men,Participation rate,2005,Percentage,87.4
Switzerland,Native-born,Men,Participation rate,2006,Percentage,87.9
Switzerland,Native-born,Men,Participation rate,2007,Percentage,88.2
Switzerland,Native-born,Men,Participation rate,2008,Percentage,88.0
Switzerland,Native-born,Men,Participation rate,2009,Percentage,87.1
Switzerland,Native-born,Men,Participation rate,2010,Percentage,88.1
Switzerland,Native-born,Men,Participation rate,2011,Percentage,88.2
Switzerland,Native-born,Men,Participation rate,2012,Percentage,88.4
Switzerland,Native-born,Men,Participation rate,2013,Percentage,88.0
Switzerland,Native-born,Men,Participation rate,2014,Percentage,87.7
Switzerland,Native-born,Men,Participation rate,2015,Percentage,87.5
Switzerland,Native-born,Men,Participation rate,2016,Percentage,88.4
Switzerland,Native-born,Men,Participation rate,2017,Percentage,87.8
Switzerland,Native-born,Men,Participation rate,2018,Percentage,87.7
Switzerland,Native-born,Men,Participation rate,2019,Percentage,87.7
Switzerland,Native-born,Men,Participation rate,2020,Percentage,87.4
Switzerland,Native-born,Men,Participation rate,2021,Percentage,87.3
Switzerland,Native-born,Women,Employment rate,2001,Percentage,72.5
Switzerland,Native-born,Women,Employment rate,2002,Percentage,73.2
Switzerland,Native-born,Women,Employment rate,2003,Percentage,73.3
Switzerland,Native-born,Women,Employment rate,2004,Percentage,72.6
Switzerland,Native-born,Women,Employment rate,2005,Percentage,73.1
Switzerland,Native-born,Women,Employment rate,2006,Percentage,73.7
Switzerland,Native-born,Women,Employment rate,2007,Percentage,74.2
Switzerland,Native-born,Women,Employment rate,2008,Percentage,75.8
Switzerland,Native-born,Women,Employment rate,2009,Percentage,75.9
Switzerland,Native-born,Women,Employment rate,2010,Percentage,75.1
Switzerland,Native-born,Women,Employment rate,2011,Percentage,75.9
Switzerland,Native-born,Women,Employment rate,2012,Percentage,76.0
Switzerland,Native-born,Women,Employment rate,2013,Percentage,77.0
Switzerland,Native-born,Women,Employment rate,2014,Percentage,78.0
Switzerland,Native-born,Women,Employment rate,2015,Percentage,79.2
